CustomerId,TransactionStartTime,Value,Amount,TransactionId,BatchId,SubscriptionId,CurrencyCode,CountryCode,ProviderId,ProductId,ProductCategory,ChannelId,TransactionStatus,IssuedDateLoan,AmountLoan,Currency,LoanId,PaidOnDate,IsFinalPayBack,InvestorId,DueDate,LoanApplicationId,PayBackId,ThirdPartyId,IsThirdPartyConfirmed,IsDefaulted,source_dataset,row_id,customer_prior_txn_count,customer_prior_abs_amount_sum,customer_prior_abs_value_sum,customer_prior_abs_amount_mean,customer_prior_abs_value_mean,customer_prior_max_abs_amount,customer_days_since_prev_txn,customer_tenure_days,customer_prior_unique_product_categories,customer_prior_unique_channels,customer_prior_same_product_count,customer_prior_same_channel_count,customer_prior_weekend_share,abs_amount,abs_value,amount_value_gap,amount_to_value_ratio,log_abs_amount,log_abs_value,txn_month,txn_day,txn_hour,txn_weekday,txn_is_weekend,issue_month,issue_day,issue_hour,issue_to_txn_minutes,log_customer_prior_abs_amount_sum,log_customer_prior_abs_value_sum,log_customer_prior_abs_amount_mean,log_customer_prior_abs_value_mean,log_customer_prior_max_abs_amount,log_customer_days_since_prev_txn,log_customer_tenure_days
CustomerId_454,2019-03-06 07:44:56,192000.0,-192000.0,TransactionId_2015,BatchId_604,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:44:55,16000.0,UGX,LoanId_1616,2019-03-13 17:15:16,0.0,InvestorId_2,2019-04-05 07:44:51,LoanApplicationId_76,PayBackId_452,ThirdPartyId_214,1.0,1,TRAIN,TRAIN_1788,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,0.0,0.0,,,0.0,,0.0
CustomerId_454,2019-03-06 07:44:56,192000.0,-192000.0,TransactionId_2015,BatchId_604,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:44:55,20000.0,UGX,LoanId_1616,2019-04-02 07:12:21,0.0,InvestorId_2,2019-04-05 07:44:51,LoanApplicationId_76,PayBackId_785,ThirdPartyId_846,1.0,1,TRAIN,TRAIN_1789,1,192000.0,192000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,1,1,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,12.165255859329688,12.165255859329688,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_454,2019-03-06 07:44:56,192000.0,-192000.0,TransactionId_2015,BatchId_604,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:44:55,16000.0,UGX,LoanId_1616,2019-04-09 11:12:16,0.0,InvestorId_2,2019-04-05 07:44:51,LoanApplicationId_76,PayBackId_90,ThirdPartyId_912,1.0,1,TRAIN,TRAIN_1790,2,384000.0,384000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,2,2,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,12.85840043573314,12.85840043573314,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_454,2019-03-06 07:44:56,192000.0,-192000.0,TransactionId_2015,BatchId_604,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:44:55,5000.0,UGX,LoanId_1616,2019-05-03 07:00:40,0.0,InvestorId_2,2019-04-05 07:44:51,LoanApplicationId_76,PayBackId_524,ThirdPartyId_201,1.0,1,TRAIN,TRAIN_1791,3,576000.0,576000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,3,3,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,13.263864675787632,13.263864675787632,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_454,2019-03-06 07:44:56,192000.0,-192000.0,TransactionId_2015,BatchId_604,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:44:55,5000.0,UGX,LoanId_1616,2019-05-04 16:33:01,0.0,InvestorId_2,2019-04-05 07:44:51,LoanApplicationId_76,PayBackId_603,ThirdPartyId_1389,1.0,1,TRAIN,TRAIN_1792,4,768000.0,768000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,4,4,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,13.551546314212295,13.551546314212295,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_14,2019-03-06 07:48:04,192000.0,-192000.0,TransactionId_1023,BatchId_1736,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:48:03,192000.0,UGX,LoanId_220,2019-05-21 10:45:22,1.0,InvestorId_2,2019-04-05 07:48:01,LoanApplicationId_590,PayBackId_2024,,1.0,1,TRAIN,TRAIN_1795,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,0.0,0.0,,,0.0,,0.0
CustomerId_252,2019-03-06 07:48:10,192000.0,-192000.0,TransactionId_1908,BatchId_1556,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:48:09,152000.0,UGX,LoanId_1598,2019-03-11 07:27:58,0.0,InvestorId_2,2019-04-05 07:48:06,LoanApplicationId_17,PayBackId_1949,ThirdPartyId_1382,1.0,0,TRAIN,TRAIN_1796,1,1000.0,1000.0,1000.0,1000.0,1000.0,0.03981481481481482,0.03981481481481482,1,1,0,0,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522,0.039042634620177805,0.039042634620177805
CustomerId_252,2019-03-06 07:48:10,192000.0,-192000.0,TransactionId_1908,BatchId_1556,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:48:09,40000.0,UGX,LoanId_1598,2019-03-11 09:46:00,1.0,InvestorId_2,2019-04-05 07:48:06,LoanApplicationId_17,PayBackId_1143,ThirdPartyId_1365,1.0,0,TRAIN,TRAIN_1797,2,193000.0,193000.0,96500.0,96500.0,192000.0,0.0,0.03981481481481482,2,2,1,1,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,12.170450649220749,12.170450649220749,11.477308649967686,11.477308649967686,12.165255859329688,0.0,0.039042634620177805
CustomerId_154,2019-03-06 07:49:48,192000.0,-192000.0,TransactionId_1647,BatchId_1787,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:49:48,19000.0,UGX,LoanId_151,2019-03-12 09:59:41,0.0,InvestorId_2,2019-04-05 07:49:46,LoanApplicationId_1354,PayBackId_608,ThirdPartyId_1574,1.0,1,TRAIN,TRAIN_1798,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.0,0.0,0.0,,,0.0,,0.0
CustomerId_154,2019-03-06 07:49:48,192000.0,-192000.0,TransactionId_1647,BatchId_1787,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:49:48,31000.0,UGX,LoanId_151,2019-03-28 09:15:43,0.0,InvestorId_2,2019-04-05 07:49:46,LoanApplicationId_1354,PayBackId_1404,ThirdPartyId_111,1.0,1,TRAIN,TRAIN_1799,1,192000.0,192000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,1,1,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.0,12.165255859329688,12.165255859329688,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_101,2019-03-06 07:49:54,192000.0,-192000.0,TransactionId_943,BatchId_1001,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:49:52,100000.0,UGX,LoanId_940,2019-03-19 08:36:28,0.0,InvestorId_2,2019-04-05 07:49:50,LoanApplicationId_711,PayBackId_225,ThirdPartyId_1117,1.0,0,TRAIN,TRAIN_1800,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.03333333333333333,0.0,0.0,,,0.0,,0.0
CustomerId_101,2019-03-06 07:49:54,192000.0,-192000.0,TransactionId_943,BatchId_1001,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:49:52,92000.0,UGX,LoanId_940,2019-04-11 07:45:49,1.0,InvestorId_2,2019-04-05 07:49:50,LoanApplicationId_711,PayBackId_81,ThirdPartyId_1616,0.0,0,TRAIN,TRAIN_1801,1,192000.0,192000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,1,1,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.03333333333333333,12.165255859329688,12.165255859329688,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_156,2019-03-06 07:50:03,192000.0,-192000.0,TransactionId_270,BatchId_2509,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:50:02,16000.0,UGX,LoanId_1578,2019-03-14 14:36:00,0.0,InvestorId_2,2019-04-05 07:49:59,LoanApplicationId_1399,PayBackId_2009,ThirdPartyId_1271,1.0,1,TRAIN,TRAIN_1803,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,0.0,0.0,,,0.0,,0.0
CustomerId_156,2019-03-06 07:50:03,192000.0,-192000.0,TransactionId_270,BatchId_2509,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:50:02,18000.0,UGX,LoanId_1578,2019-03-26 07:03:00,0.0,InvestorId_2,2019-04-05 07:49:59,LoanApplicationId_1399,PayBackId_1933,ThirdPartyId_608,1.0,1,TRAIN,TRAIN_1804,1,192000.0,192000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,1,1,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,12.165255859329688,12.165255859329688,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_156,2019-03-06 07:50:03,192000.0,-192000.0,TransactionId_270,BatchId_2509,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:50:02,1000.0,UGX,LoanId_1578,2019-03-26 07:06:36,0.0,InvestorId_2,2019-04-05 07:49:59,LoanApplicationId_1399,PayBackId_1574,ThirdPartyId_1837,1.0,1,TRAIN,TRAIN_1805,2,384000.0,384000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,2,2,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,12.85840043573314,12.85840043573314,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_156,2019-03-06 07:50:03,192000.0,-192000.0,TransactionId_270,BatchId_2509,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:50:02,16000.0,UGX,LoanId_1578,2019-03-31 16:27:20,0.0,InvestorId_2,2019-04-05 07:49:59,LoanApplicationId_1399,PayBackId_166,ThirdPartyId_1290,1.0,1,TRAIN,TRAIN_1806,3,576000.0,576000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,3,3,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,13.263864675787632,13.263864675787632,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_33,2019-03-06 07:50:09,192000.0,-192000.0,TransactionId_1679,BatchId_1735,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:50:08,55000.0,UGX,LoanId_381,2019-04-08 11:19:51,0.0,InvestorId_2,2019-04-05 07:50:06,LoanApplicationId_1094,PayBackId_688,ThirdPartyId_578,1.0,1,TRAIN,TRAIN_1807,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,0.0,0.0,,,0.0,,0.0
CustomerId_140,2019-03-06 07:52:10,192000.0,-192000.0,TransactionId_1533,BatchId_932,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:52:09,20000.0,UGX,LoanId_303,2019-03-29 08:36:08,0.0,InvestorId_2,2019-04-05 07:52:06,LoanApplicationId_646,PayBackId_1062,ThirdPartyId_1047,1.0,1,TRAIN,TRAIN_1808,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,0.0,0.0,,,0.0,,0.0
CustomerId_169,2019-03-06 07:54:23,192000.0,-192000.0,TransactionId_768,BatchId_369,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:54:22,16000.0,UGX,LoanId_656,2019-03-13 08:45:00,0.0,InvestorId_2,2019-04-05 07:54:19,LoanApplicationId_1443,PayBackId_1348,ThirdPartyId_1516,1.0,1,TRAIN,TRAIN_1815,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,0.0,0.0,,,0.0,,0.0
CustomerId_169,2019-03-06 07:54:23,192000.0,-192000.0,TransactionId_768,BatchId_369,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:54:22,20000.0,UGX,LoanId_656,2019-03-19 08:17:54,0.0,InvestorId_2,2019-04-05 07:54:19,LoanApplicationId_1443,PayBackId_1580,ThirdPartyId_903,1.0,1,TRAIN,TRAIN_1816,1,192000.0,192000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,1,1,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,12.165255859329688,12.165255859329688,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_169,2019-03-06 07:54:23,192000.0,-192000.0,TransactionId_768,BatchId_369,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:54:22,20000.0,UGX,LoanId_656,2019-03-26 18:33:28,0.0,InvestorId_2,2019-04-05 07:54:19,LoanApplicationId_1443,PayBackId_1793,ThirdPartyId_1671,1.0,1,TRAIN,TRAIN_1817,2,384000.0,384000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,2,2,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,12.85840043573314,12.85840043573314,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_169,2019-03-06 07:54:23,192000.0,-192000.0,TransactionId_768,BatchId_369,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:54:22,20000.0,UGX,LoanId_656,2019-04-02 19:35:46,0.0,InvestorId_2,2019-04-05 07:54:19,LoanApplicationId_1443,PayBackId_1187,ThirdPartyId_1960,1.0,1,TRAIN,TRAIN_1818,3,576000.0,576000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,3,3,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,13.263864675787632,13.263864675787632,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_169,2019-03-06 07:54:23,192000.0,-192000.0,TransactionId_768,BatchId_369,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:54:22,20000.0,UGX,LoanId_656,2019-04-09 18:54:41,0.0,InvestorId_2,2019-04-05 07:54:19,LoanApplicationId_1443,PayBackId_535,ThirdPartyId_680,1.0,1,TRAIN,TRAIN_1819,4,768000.0,768000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,4,4,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,13.551546314212295,13.551546314212295,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_169,2019-03-06 07:54:23,192000.0,-192000.0,TransactionId_768,BatchId_369,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:54:22,25000.0,UGX,LoanId_656,2019-04-30 19:09:46,0.0,InvestorId_2,2019-04-05 07:54:19,LoanApplicationId_1443,PayBackId_992,ThirdPartyId_1252,1.0,1,TRAIN,TRAIN_1820,5,960000.0,960000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,5,5,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,13.774689605110144,13.774689605110144,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
CustomerId_92,2019-03-06 07:54:28,192000.0,-192000.0,TransactionId_1971,BatchId_569,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-06 07:54:27,16000.0,UGX,LoanId_1325,2019-03-11 11:00:08,0.0,InvestorId_2,2019-04-05 07:54:24,LoanApplicationId_763,PayBackId_1782,ThirdPartyId_1194,1.0,1,TRAIN,TRAIN_1821,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,6,7,2,0,3.0,6.0,7.0,0.016666666666666666,0.0,0.0,,,0.0,,0.0
CustomerId_390,2019-03-06 15:33:59,1500.0,-1500.0,TransactionId_283,BatchId_1682,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-03-06 15:33:58,1568.0,UGX,LoanId_1165,2019-03-08 03:57:22,1.0,InvestorId_1,2019-04-05 15:33:55,LoanApplicationId_486,PayBackId_103,ThirdPartyId_1588,1.0,0,TRAIN,TRAIN_1824,114,199034.0,199034.0,1745.9122807017543,1745.9122807017543,10000.0,0.3335300925925926,102.0520138888889,3,2,106,85,0.08771929824561403,1500.0,1500.0,0.0,1.0,7.313886831633462,7.313886831633462,3,6,15,2,0,3.0,6.0,15.0,0.016666666666666666,12.201235967638647,12.201235967638647,7.465605097483471,7.465605097483471,9.210440366976517,0.287829631008926,4.6352338499780075
CustomerId_471,2019-03-06 18:30:25,3000.0,-3000.0,TransactionId_989,BatchId_1139,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-03-06 18:30:24,3225.0,UGX,LoanId_446,2019-03-13 19:30:22,1.0,InvestorId_1,2019-04-05 18:30:18,LoanApplicationId_1289,PayBackId_569,ThirdPartyId_1020,1.0,0,TRAIN,TRAIN_1826,45,131300.0,136460.0,2917.777777777778,3032.4444444444443,12000.0,0.0027546296296296294,94.22296296296297,2,2,41,13,0.17777777777777778,3000.0,3000.0,0.0,1.0,8.006700845440367,8.006700845440367,3,6,18,2,0,3.0,6.0,18.0,0.016666666666666666,11.785247676408115,11.823794138497334,7.978920238383579,8.017454033202599,9.392745258631441,0.0027508425904309,4.556221120305594
CustomerId_446,2019-03-06 22:06:03,3000.0,-3000.0,TransactionId_555,BatchId_1307,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-03-06 22:06:02,3690.0,UGX,LoanId_119,2019-04-14 21:47:10,1.0,InvestorId_1,2019-04-05 22:05:53,LoanApplicationId_430,PayBackId_703,ThirdPartyId_1876,1.0,0,TRAIN,TRAIN_1827,34,215000.0,217550.0,6323.529411764706,6398.529411764706,45000.0,13.915868055555556,51.95368055555556,5,2,25,9,0.11764705882352941,3000.0,3000.0,0.0,1.0,8.006700845440367,8.006700845440367,3,6,22,2,0,3.0,6.0,22.0,0.016666666666666666,12.278397958261774,12.290188584782712,8.752190909525783,8.763979737232578,10.714439990727769,2.702425616444489,3.969417579651641
CustomerId_390,2019-03-07 05:59:50,1000.0,-1000.0,TransactionId_697,BatchId_735,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-03-07 05:59:49,1150.0,UGX,LoanId_1452,2019-03-29 07:18:07,1.0,InvestorId_1,2019-04-06 05:59:45,LoanApplicationId_97,PayBackId_594,ThirdPartyId_1946,1.0,0,TRAIN,TRAIN_1828,115,200534.0,200534.0,1743.7739130434782,1743.7739130434782,10000.0,0.6012847222222222,102.65329861111111,3,2,107,86,0.08695652173913043,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,3,7,5,3,0,3.0,7.0,5.0,0.016666666666666666,12.208744074085333,12.208744074085333,7.464380263516752,7.464380263516752,9.210440366976517,0.4708062584416166,4.641051662891667
CustomerId_390,2019-03-07 06:03:16,500.0,-500.0,TransactionId_2652,BatchId_662,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,2019-03-07 06:03:15,575.0,UGX,LoanId_620,2019-03-29 07:19:23,1.0,InvestorId_1,2019-04-06 06:03:09,LoanApplicationId_14,PayBackId_609,ThirdPartyId_877,1.0,0,TRAIN,TRAIN_1829,116,201534.0,201534.0,1737.3620689655172,1737.3620689655172,10000.0,0.002384259259259259,102.65568287037037,3,2,3,87,0.08620689655172414,500.0,500.0,0.0,1.0,6.2166061010848646,6.2166061010848646,3,7,6,3,0,3.0,7.0,6.0,0.016666666666666666,12.213718342555723,12.213718342555723,7.460698609195149,7.460698609195149,9.210440366976517,0.0023814214230147086,4.641074664878771
CustomerId_233,2019-03-07 06:33:54,2000.0,-2000.0,TransactionId_2070,BatchId_958,SubscriptionId_5,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-03-07 06:33:52,2300.0,UGX,LoanId_1232,2019-03-29 21:38:53,1.0,InvestorId_2,2019-04-06 06:33:49,LoanApplicationId_1163,PayBackId_1103,ThirdPartyId_327,1.0,0,TRAIN,TRAIN_1830,84,938665.0,952065.0,11174.583333333334,11334.107142857143,115000.0,0.7595601851851852,138.84399305555556,6,2,62,31,0.11904761904761904,2000.0,2000.0,0.0,1.0,7.601402334583733,7.601402334583733,3,7,6,3,0,3.0,7.0,6.0,0.03333333333333333,13.752214997364435,13.766389639101538,9.321486617970262,9.335660015288411,11.652696102959753,0.5650638830400121,4.940527465958619
CustomerId_390,2019-03-07 07:04:20,1000.0,-1000.0,TransactionId_661,BatchId_1154,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,1,2019-03-07 07:04:19,1075.0,UGX,LoanId_1137,2019-03-15 03:57:15,1.0,InvestorId_1,2019-04-06 07:04:15,LoanApplicationId_1253,PayBackId_1489,ThirdPartyId_1985,1.0,0,TRAIN,TRAIN_1831,117,202034.0,202034.0,1726.7863247863247,1726.7863247863247,10000.0,0.04240740740740741,102.69809027777778,3,2,4,88,0.08547008547008547,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,3,7,7,3,0,3.0,7.0,7.0,0.016666666666666666,12.216196228701024,12.216196228701024,7.454596287080593,7.454596287080593,9.210440366976517,0.04153285291166083,4.641483699229628
CustomerId_390,2019-03-07 07:05:55,500.0,-500.0,TransactionId_757,BatchId_358,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-03-07 07:05:54,575.0,UGX,LoanId_174,2019-03-29 07:14:32,1.0,InvestorId_1,2019-04-06 07:05:51,LoanApplicationId_569,PayBackId_421,ThirdPartyId_1528,1.0,0,TRAIN,TRAIN_1832,118,203034.0,203034.0,1720.6271186440679,1720.6271186440679,10000.0,0.001099537037037037,102.69918981481482,3,2,108,89,0.0847457627118644,500.0,500.0,0.0,1.0,6.2166061010848646,6.2166061010848646,3,7,7,3,0,3.0,7.0,7.0,0.016666666666666666,12.221133656955478,12.221133656955478,7.451025121843908,7.451025121843908,9.210440366976517,0.0010989329889307582,4.641494302425934
CustomerId_390,2019-03-07 07:23:55,1000.0,-1000.0,TransactionId_1673,BatchId_2421,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-03-07 07:23:54,1075.0,UGX,LoanId_461,2019-03-15 04:00:55,1.0,InvestorId_1,2019-04-06 07:23:51,LoanApplicationId_108,PayBackId_1824,ThirdPartyId_466,1.0,0,TRAIN,TRAIN_1833,119,203534.0,203534.0,1710.3697478991596,1710.3697478991596,10000.0,0.0125,102.71168981481482,3,2,109,90,0.08403361344537816,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,3,7,7,3,0,3.0,7.0,7.0,0.016666666666666666,12.223593259248164,12.223593259248164,7.445049351012923,7.445049351012923,9.210440366976517,0.012422519998557155,4.6416148361225025
CustomerId_91,2019-03-07 08:13:38,192000.0,-192000.0,TransactionId_2330,BatchId_1957,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-07 08:13:38,10000.0,UGX,LoanId_532,2019-03-19 10:53:30,0.0,InvestorId_2,2019-04-06 08:13:35,LoanApplicationId_285,PayBackId_635,ThirdPartyId_262,1.0,1,TRAIN,TRAIN_1836,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,7,8,3,0,3.0,7.0,8.0,0.0,0.0,0.0,,,0.0,,0.0
CustomerId_91,2019-03-07 08:13:38,192000.0,-192000.0,TransactionId_2330,BatchId_1957,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-03-07 08:13:38,4000.0,UGX,LoanId_532,2019-03-19 10:55:56,0.0,InvestorId_2,2019-04-06 08:13:35,LoanApplicationId_285,PayBackId_1300,ThirdPartyId_1874,1.0,1,TRAIN,TRAIN_1837,1,192000.0,192000.0,192000.0,192000.0,192000.0,0.0,0.0,1,1,1,1,0.0,192000.0,192000.0,0.0,1.0,12.165255859329688,12.165255859329688,3,7,8,3,0,3.0,7.0,8.0,0.0,12.165255859329688,12.165255859329688,12.165255859329688,12.165255859329688,12.165255859329688,0.0,0.0
